no,code,active,city,country,latitude,locationCode,locationName,longitude,postCode,state,street1,street2,street3,street4,street5
1162,CC011162,true,,,-6.9156791,5083752568979456-5646702522400768,CV. Prima Sarana,107.63354509,,,Jl. Cianjur,,,,
1163,CC011163,true,,,-6.16857648997158,5083308174082048-5646258127503360,PT Kamba Sambilan,106.870883192931,,,Jl. Letjen Suprapto,,,,
1164,CC011164,true,,,-6.2359313,5083103928254464-5646053881675776,PT. Bahana Nusantara,106.7549289,,,Jl. Ciledug Raya,,,,
1165,CC011165,true,,,-6.86648593,5083178385539072-5646128338960384,Bp. Robert,107.47445094,,,Jl. Kota Baru Parahyangan,,,,
1166,CC011166,true,,,-6.1977398,6519377046274048-5393477139431424,PT.AKR LAND Jl panjang no.5 Wisma Akr lt.P2 -6.1941946,106.7634572,106.7616819,,,<undefined>,,,
1167,CC011167,true,,,-6.27376480858111,5187376473178112-5750326426599424,PT Sriatama Sukses,106.641335164456,,,Jl. Bumi Foresta,,,,
1168,CC011168,true,,,-6.90509397536516,4606828327469056-6647521908621312,PT. Beton Elemenindo Perkasa,107.497495198622,,,Jl. Raya Batujajar,,,,
1169,CC011169,true,,,-6.24807662587129,5914524972482560-4788625065639936,PT Bintang Rajawali Perkasa,106.844220418132,,,Jl. Raya Pasir Minggu,,,,
1170,CC011170,true,,,-6.17912260335405,5138897331814400-5765764988534784,Primadian Mitra Sejati,106.79700421622,,,Jl. Tomang Raya,,,,
1171,CC011171,true,,,-6.92099556,5367533976682496-5930483930103808,PT.  Pulau Mas Texindo,107.54129537,,,Nanjung,,,,
1172,CC011172,true,,,-6.90227241721004,5079635104628736-5642585058050048,PKB Jabarfest,107.619591616094,,,Jl. Cilaki,,,,
1173,CC011173,true,,,-6.88209380863318,6301225439985664-5175325533143040,PT Almasindo,107.503991360478,,,Jl. Raya Batujajar,,,,
1174,CC011174,true,,,-6.97649412679783,5078937809977344-5641887763398656,Jaya Lestari,107.601479952515,,,Jl. Cisirung,,,,
1175,CC011175,true,,,-7.37839,4866831588261888-5633722695024640,PT Tujuh Pilar,108.519676666667,,,Banjar,,,,
1176,CC011176,true,kab. Bogor,,-6.4860761,new3,ARM Cipta Mulia Development PT,106.8394785,,,Kompleks Ruko Cibinong City Centre Blok D No. 5, J,,,
1177,CC011177,true,,,-6.3044252526015,5997746372739072-4871846465896448,PT. Eljindo K.A,106.849100841209,,,Jl. Tol Lingkar Luar Jakarta,,,,
1178,CC011178,true,,,-6.28126467112452,4917043933478912-6324418817032192,PT. Verbeck Mega Perkasa,106.770886620507,,,Jl. SD III,,,,
1179,CC011179,true,,,-6.35809374041855,5075771479556096-5638721432977408,New Location,107.237301813439,,,Jl.. Tol Jakarta - Cikampek,,,,
1180,CC011180,true,,,-6.89086035,5075730778030080-5638680731451392,Bp. Ricky Kurnia,107.55560568,,,Pasteur,,,,
1181,CC011181,true,,,-6.2028706,4906998055305216-6314372938858496,Ark Design,106.7495973,,,Jl. Taman Jeruk Timur,,,,
1182,CC011182,true,,,-6.27152759645623,5076093233004544-5639043186425856,Property Consultant,106.82305834423,,,Jl. Kemang Timur Raya,,,,
1183,CC011183,true,,,-6.2599553,5075999381258240-5638949334679552,Summarecon Serpong,106.6370995,,,Jl. Telaga Gading Serpong,,,,
1184,CC011184,true,,,-6.22135472483933,5066642023251968-5736248899534848,PT. Ciputra Adibuana,106.818957421929,,,Jl. Karet Sawah,,,,
1185,CC011185,true,,,-6.91486406326294,5076324926357504-5639274879778816,Kings Kepatihan Bandung,107.608238220215,,, 2018-04-02 15:23:02,,,,
1186,CC011186,true,,,-6.86536,5789746441748480-4663846534905856,PT CSM,107.495478333333,,,Kertajaya,,,,
1187,CC011187,true,,,-6.1351847,5367727988408320-5930677941829632,PT Guntur Madu Tama,106.8124912,,,Jl. Kali Besar Timur 5,,,,
1188,CC011188,true,,,-6.909565,5089471083053056-5652421036474368,Ko Acen,107.631795,,,Jl. W.R. Supratman,,,,
1189,CC011189,true,,,-6.89757666666667,5089433703415808-5652383656837120,PT Bunaken,107.536206666667,,,Baros Cimahi,,,,
1190,CC011190,true,,,-6.53838693,5089618588336128-5652568541757440,PT .Munggul Prima Priyangan,107.44376811,,,Purwakarta,,,,
1191,CC011191,true,,,-6.03766878,5089547050287104-5652497003708416,PT Zetta Konstruksi,106.08764038,,,Serdang,,,,
1192,CC011192,true,,,-6.21320380120339,5089267105660928-5652217059082240,Kantor Walikota Jakarta Timur,106.945015226339,,,Jl. Dr. Sumarno,,,,
1193,CC011193,true,,,-6.85717807151377,6300262696222720-5174362789380096,PT. Jasamarga Toll Road Maintenance,107.490263460204,,,Kota Batu Parahyangan,,,,
1194,CC011194,true,,,-6.15098307374865,6584786260852736-6466597350801408,New Location,106.887350231409,,,Jl. Yos Sudarso,,,,
1195,CC011195,true,,,-6.8583449581638,5272169395257344-5835119348678656,But.Hyundai Engineering. Co. LTD,107.350125750527,,,Rajamandala,,,,
1196,CC011196,true,,,-6.26932138111442,5651574659481600-5666946347433984,PT. Citra Prasasti Konsorindo,106.87120324932,,,Jl. Rs. Polri,,,,
1197,CC011197,true,,,-6.52633090037853,5088640979959808-5651590933381120,PT. Pamenang Buana Raya,107.701318440959,,,Subang,,,,
1198,CC011198,true,,,-6.1978089,4785380083630080-6192754967183360,New Location,106.7616009,,,Jl. Meruya Ilir,,,,
1199,CC011199,true,,,-6.16214672103524,5161187809427456-5695902647844864,PT. Cipta Cita Yasa,106.828231075779,,,Jl. K.H. Samanhudi,,,,
1200,CC011200,true,,,-6.24280615244061,5089826860695552-5652776814116864,PT. Berlian Bangun Cipta,106.851053070277,,,Jl. M.T. Haryono,,,,
1201,CC011201,true,,,-6.96689497251247,5652786310021120-6308297103638528,PMKM,107.638040162998,,,Buah Batu,,,,
1202,CC011202,true,,,-6.71418074,5857857039761408-6422327411605504,PT. Arya Permata Nusa Indah,108.56900027,,,Jl. Bali,,,,
1203,CC011203,true,,,-6.19076442439109,6329166584610816-5203266677768192,PT. KANG,106.744736256078,,,Jl. Kencana Utama I,,,,
1204,CC011204,true,,,-6.65910564,6115412940947456-5751016104394752,Proyek Gudang BIJB,108.16703708,,,Kertajati,,,,
1205,CC011205,true,,,-6.2233269,6324035172433920-5198135265591296,JO Shimizu Total,106.8341765,,,Jl. H. Achmad Bakrie Barat,,,,
1206,CC011206,true,,,-6.18242992088199,5091343722348544-5654293675769856,Bank Indonesia,106.81962294504,,,Jl. Kebon Sirih,,,,
1207,CC011207,true,,,-6.18835969828069,6024143879274496-4898243972431872,PT. Aramsa Infrasaya,106.793536199257,,,Jl. Kemanggisan Ilir,,,,
1208,CC011208,true,,,-6.19694762863219,5092678987415552-5655628940836864,PT. Inti Indah Group,106.756257098168,,,Jl. Meruya Ilir,,,,
1209,CC011209,true,Bandung,,-6.8934393,new32,Karya Nyata Nugraha PT,107.5972335,,,Jalan Sukajadi No. 50, Kelurahan Pasteur,,Kecamatan Sukajadi,
1210,CC011210,true,,,-6.16589024662972,5092548192239616-5655498145660928,PT. Sinar Panca,106.762998159975,,,Jl. Panjang Raya,,,,
1211,CC011211,true,,,-6.30164979491383,5091845830868992-5654795784290304,PT. Sinarmas Land,Tbk,106.65184725076,,,Jl. BSD Grand Boulevard,,,
1212,CC011212,true,,,-6.84551099,6514554183876608-5716776893546496,Kantor MCC,107.86498597,,,Jl. Tol Cileunyi Sumedang Dawuan,,,,
1213,CC011213,true,,,-6.9052139,5655266787852288-5200730398916608,PT. Tahta Djaga Internasional,107.497684,,,Jl. Raya Cimareme,,,,
1214,CC011214,true,,,-6.1746646,5087215923232768-5650165876654080,Wika WG  paket 1 Jakarta Utara,106.8961141,,,Kelapa Gading,,,,
1215,CC011215,true,,,-6.1670449,5087044996956160-5649994950377472,Lab Beton Usakti,106.7909134,,,Jl. Kyai Tapa,,,,
1216,CC011216,true,,,-6.18295372582701,6464056844091392-6239060687323136,Badan Pelayanan Pengadaan Barang/Jasa Provinsi DKI Jakarta,106.828856860582,,,Jl. Kebon Sirih,,,,
1217,CC011217,true,,,-6.23547770329896,6223898244808704-5097998337966080,Dishub Kota Bekasi,106.995080918441,,,Balaikota Bekasi,,,,
1218,CC011218,true,,,-6.90497285686433,4804928761495552-6212303645048832,PT. BEP,107.497506262735,,,Jl. Raya Batujajar,,,,
1219,CC011219,true,,,-6.8829169,4800421226872832-6207796110426112,Bp Tony,107.6021767,,,Jl. Dr. Setiabudi,,,,
1220,CC011220,true,,,-6.30314445588738,6046102302228480-4917913177817088,Bp. Jap Yup Tce,106.658259406686,,,Serpong,,,,
1221,CC011221,true,,,-6.91867333333333,6014662168543232-4888762261700608,PT. Vanca Utama Perkasa,106.944896666667,,,SubangJaya,,,,
1222,CC011222,true,,,-6.8857901589945,6029284233707520-4903384326864896,Dewi Hardiyanti,107.523894589394,,,<undefined>,,,,
1223,CC011223,true,,,-6.1462741,6180353618214912-5054453711372288,Seminar LKPP,106.8175831,,,Jl. Mangga Besar 1,,,,
1224,CC011224,true,,,-6.90487497932436,5087608610750464-5650558564171776,PT Beton Elemenindo Perkasa,107.497449020311,,,Jl. Raya Batujajar,,,,
1225,CC011225,true,,,-6.2594493,4888905337798656-6296280221351936,PT Reka Adiyasa Manunggal,106.7777192,,,Jl. Pondok Pinang Raya,,,,
1226,CC011226,true,Bandung,,-6.9375139,new28,Bara Nusa Perkasa PT,107.6124064,,,Perumahan Permata Kopo Blok EA No. 337 Sayati,,Kecamatan Margahayu,,
1227,CC011227,true,,,-6.9173389,4901472714096640-6308847597649920,Bp. Ce Tiong,107.56414096,,,Melong Asih,,,,
1228,CC011228,true,,,-6.17071818094701,5086271701516288-5649221654937600,PT. Berjaya Makmur Indonesia,106.869181701913,,,Jl. Cempaka Putih Tengah 1,,,,
1229,CC011229,true,,,-6.9547511,4877912402558976-6285287286112256,PT Puspita Cipta,108.4891949,,,Jl. Raya Kuningan Cirebon,,,,
1230,CC011230,true,,,-6.91384639,5648879299067904-5078914053439488,PT. Kiratama Abadi,107.67736166,,,Jl. Pacuan Kuda,,,,
1231,CC011231,true,,,-6.32962984136255,5105929229959168-5719879772536832,PT Denker Inoptima Forma,106.825369420371,,,Jl. Jagakarsa,,,,
1232,CC011232,true,,,-6.1327300965786,6209462826172416-5083562919329792,PT. Polaris,106.811962220818,,,Jl. Cengkeh,,,,
1233,CC011233,true,Bandung,,-6.92168166666667,5461031589511168-5730827476402176,PT. Gelora Intan Reksa  -6.921691666666668,107.661365,107.661271666667,,,Jl. Sukanagara 89,,,
1234,CC011234,true,,,-6.932065,5085292683853824-5648242637275136,Pak Asep,107.589768333333,,,Jl. PETA,,,,
1235,CC011235,true,,,-6.1977855,6271482221035520-5145582314192896,Agung Sedayu Grup Headquarter Jl. Pantai Indah Kapuk Boulevard Jakarta Utara  Lantai 21  (Gedung baru seberang PIK Avenue Mall),106.7616505,,,Jl. Meruya Ilir,,,,
1236,CC011236,true,,,-6.90508465,6226541360971776-5100641454129152,Bp. Fauzi Nozara,107.49739553,,,Batujajar,,,,
1237,CC011237,true,,,-6.91685166666667,5647217180278784-5721266711429120,Pak Steven,107.593148333333,,,Jl. Kelenteng,,,,
1238,CC011238,true,,,-6.904226,5177165893074944-5720934522552320,PT BEP,107.4977279,,,Jl. Raya Batujajar,,,,
1239,CC011239,true,,,-6.72854044,6270482064080896-5144582157238272,Bpk. Moh. Firman,108.54403899,,,Jl. Pemuda,,,,
1240,CC011240,true,,,-6.86624449872688,5098400051625984-5661350005047296,Daya Inti Citra,107.470337693902,,,Jl. Kota Baru Parahyangan Ruko Pariwarna,,,,
1241,CC011241,true,,,-6.20233174413443,5097983473352704-5660933426774016,PT. Zetta Konstraction,106.800702307373,,,Jl. Petamburan VII,,,,
1242,CC011242,true,,,-6.244399510324,6214767144337408-5088867237494784,PT. Summarecon,106.629417194054,,,Jl. Gading Golf Boulevard,,,,
1243,CC011243,true,,,-6.1659668,4836109083213824-5125260240224256,PT  Pancar Kreasi Abadi,106.7784168,,,Jl. Daan Mogot II,,,,
1244,CC011244,true,,,-6.26724711153656,6749307164164096-6289096049688576,PT. Citra Prasasti Konsorindo,106.866096742451,,,Jl. Raya Bogor,,,,
1245,CC011245,true,,,-6.1515368,5138258455429120-6466597350801408,PT. Rekatama Global Sinergy Graha Kirana,106.8888284,,,Jl. Boulevard Barat,,,,
1246,CC011246,true,,,-6.2029603,5097639204880384-5660589158301696,PT. Paramita Karya Sentosa Gedung Office 38,106.71671921,,,Jl. Raden Saleh Raya,,,,
1247,CC011247,true,,,-6.19131980929524,5455705729400832-5141004885688320,PT. Kawan Lama,106.743293730542,,,Jl. Tol Jakarta Merak,,,,
1248,CC011248,true,,,-6.73708488699049,4817934560002048-6225309443555328,PT. Samudera Industri,107.42296775803,,,Cikalong,,,,
1249,CC011249,true,,,-6.8995355,6037384827240448-4911484920397824,PT. Promix Karya,107.6041846,,,Jl. Pasupati,,,,
1250,CC011250,true,,,-6.19075939524919,4743610687815680-5203266677768192,PT. Lampiri Djaya Abadi,106.744925854728,,,Jl. Puri Kencana,,,,
1251,CC011251,true,,,-6.93464166666667,5661420402245632-5649126595231744,Pak Edo,107.592296666667,,,Jl. PETA,,,,
1252,CC011252,true,,,-6.25721988268197,5659569942429696-5037187305308160,PT Tribandhawa Binasara,106.855272604153,,,Jl. Kalibata,,,,
1253,CC011253,true,,,-6.15373233798891,6205589067661312-5702042806910976,PT. Limas Konstruksi Makmur,106.908311275765,,,Jl. Pelepah Elok,,,,
1254,CC011254,true,Cirebon,,-6.7249402,new25,Bina Cipta Utama PT,108.5578955,,,Jalan Ksatria Gang Anggrek No. 114,,,,
1255,CC011255,true,,,-6.81835413,6225725837279232-5756702523654144,Kevin -6.81837967,107.62423018,107.62423633,,,<undefined>,,,
1256,CC011256,true,,,-6.89628291875124,4738665938944000-6568253287563264,Bp. Albert,107.616322925314,,,Jl. Dipatiukur,,,,
1257,CC011257,true,,,-6.22396107763052,5918398999429120-4792499092586496,PT. Pilar Cadas Putra,106.813653437421,,,SCBD Westway,,,,
1258,CC011258,true,,,-7.01626901,5350266496876544-5913216450297856,Akong,108.63325786,,,Margasari,,,,
1259,CC011259,true,,,-6.2293414,5202627046408192-6249151662653440,Mer Engineering,107.0006551,,,Jl Bulevar Selatan,,,,
1260,CC011260,true,,,-6.93798439577222,6238196459372544-5112296552529920,PT. Tahta Djaga Internasional,107.627848293632,,,Jl. Karawitan,,,,
1261,CC011261,true,,,-6.88963374,5096185022906368-5659134976327680,PT. Jasa Marga Toll Road Maintenance,107.57494898,,,Jl. Tol Pasteur,,,,
1262,CC011262,true,,,-6.44851947304254,5658790875627520-5714634040410112,New Location,106.824650695392,,,Jl. H. Muhari,,,,
1263,CC011263,true,,,-6.46858996,5658654812405760-5098211509272576,PT.JAKARTA PRIMA UTAMA,106.85373572,,,Bogor Raya,,,,
1264,CC011264,true,,,-6.30449373275042,5095794382209024-5658744335630336,PT. Eljindo Kontruksi Abadi,106.850279839709,,,Jl. TB Simatupang,,,,
1265,CC011265,true,,,-6.56997632,5987675513290752-4861775606448128,PT. Dahana,107.842045,,,Kab. Subang,,,,
1266,CC011266,true,,,-6.190911,5658270110842880-6609339078934528,PT. Pilar Cadas Putra,106.6714195,,,Jl. KH. Hasyim Ashari Cipondoh,,,,
1267,CC011267,true,,,-6.25280865468085,5112002162720768-5674952116142080,Ohana enterprise -6.252787448465824,106.60660693422,106.606602240354,,,<undefined>,,,
1268,CC011268,true,,,-6.12657090649009,5112066000027648-5108934968868864,Bp. Achmad Sukarman,106.82649702765,,,Jl. Karang Bolong IV,,,,
1269,CC011269,true,,,-6.1457745,6276723020660736-5150823113818112,PT. Jayakarta Realti Invesindo,106.8171919,,,Jl. Mangga Besar,,,,
1270,CC011270,true,,,-6.93907214280388,5097057203257344-5660007156678656,Medina Suar Abadi,107.576302437138,,,Jl. Soekarno Hatta,,,,
1271,CC011271,true,,,-6.2214851,5659434281861120-5705257287942144,PT. Ciputra Adiguna,106.8186574,,,Jl. Karet Sawah,,,,
1272,CC011272,true,,,-6.86824260279536,5096336756047872-5659286709469184,PT. Eljindo Kontruksi Abadi,108.979108566418,,,Cirebon,,,,
1273,CC011273,true,,,-6.90583202,6005788329902080-5071258207125504,Ganesha Operation,107.60899806,,,Jl. Purnawarman,,,,
1274,CC011274,true,,,-6.22136407066137,6286015786385408-5160115879542784,PT. Ciputra Adiguna,106.818373119459,,,Jl. Karet Sawah II,,,,
1275,CC011275,true,,,-6.24405874498047,6279533942538240-5153634035695616,PT Citramasjaya Teknik Mandiri,106.840205263613,,,Jl. Triloka,,,,
1276,CC011276,true,,,-6.94201246540913,5657823702679552-5724627624001536,Buddi Surjawan,107.558691662414,,,Jl. Cigondewah Kaler,,,,
1277,CC011277,true,,,-6.17709328886122,4905411635314688-6312786518867968,PT. Total Bangun Persada,106.794734140858,,,Jl. Letjen S. Parman,,,,
1278,CC011278,true,,,-6.25037945341319,5094742853419008-5657692806840320,PT. Sinar Eterna,106.947402795777,,,Jl. Kalimalang,,,,
1279,CC011279,true,,,-6.37393337093521,5657563320287232-5714634040410112,Gunadarma,106.86314335338,,,Jl. Raya Bogor,,,,
1280,CC011280,true,,,-6.1924017,6655474409668608-6488903766769664,PT. Meindo Panca Rekayasa,106.768455,,,Jl. Panjang Raya,,,,
1281,CC011281,true,,,-6.9793053767137,5656058538229760-5686003050217472,Jaya Creasindo Pratama,107.561231968652,,,Jl. Kopo Sayati,,,,
1282,CC011282,true,,,-6.29120298724825,5092946751782912-5655896705204224,PT Bauer Pratama Indonesia,106.804712599019,,,Jl. Cilandak Dalam VIII,,,,
1283,CC011283,true,,,-6.9286186248064,5093023121670144-5655973075091456,PT. Pancuran Luhur,107.622502651066,,,Jl. Telaga Bodas,,,,
1284,CC011284,true,,,-6.9159247,5093685888811008-5656635842232320,PT. Ciptabuana Trans Abadi,107.5945027,,,Kebon Jati,,,,
1285,CC011285,true,,,-6.9048406,6326630305759232-5200730398916608,High Speed China Railway,107.4975876,,,Jl. Raya Cimareme,,,,
1286,CC011286,true,,,-6.46895166666667,4829590866362368-6236965749915648,PT.  Sinar Sukses Mandiri,107.38715,,,Jl. Industri Purwakarta,,,,
1287,CC011287,true,,,-6.1458449,5106730979557376-5669680932978688,Pelatihan LKPP,106.8170349,,,Jl. Mangga Besar 1,,,,
1288,CC011288,true,,,-6.91881515085697,5328836187127808-5891786140549120,PT. PP (Persero),107.327162772417,,,Cisokan Cianjur,,,,
1289,CC011289,true,,,-6.860621121113,5106575253438464-5669525206859776,Falmaco Nonwoven,107.50017571835,,,Jl. Simpang Cimareme,,,,
1290,CC011290,true,,,-6.30194383207709,5078131194986496-5752612859150336,PT. Sinar Mas,106.65172428824,,,Jl. Damai Foresta,,,,
1291,CC011291,true,,,-6.39658854,6381553810669568-5255653903826944,PT. Ciawenindo Mitra Perkasa,107.166086,,,Green Land International,,,,
1292,CC011292,true,,,-6.45498062018305,6294703028830208-5168803121987584,PT. Tokyu Constraction,107.456091027707,,,Jakarta,,,,
1293,CC011293,true,,,0,5670434565521408-5675322238304256,Bp. achmad -6.126423720270395,106.827030032873,0,,,,,,
1294,CC011294,true,,,-6.90757053092892,5107667483754496-5670617437175808,CV Bandha Perkasa Jaya,107.56403279719,,,Jl. Kebon Kopi,,,,
1295,CC011295,true,,,-6.57019536942244,6703242834608128-5545071617245184,PT. Dahana (Persero),107.842015139759,,,Kab. Subang,,,,
1296,CC011296,true,,,-6.90443172119558,5996109017120768-4870209110278144,PT. Nindya Karya,107.579302741215,,,Jl. Pajajaran,,,,
1297,CC011297,true,,,-6.78480322,4867082978066432-4900308845068288,Hyundai,108.62904176,,,Jl. Raya Cirebon - Brebes,,,,
1298,CC011298,true,,,-6.42522324,5108390917308416-5671340870729728,PT. Ibnu Auf Global,106.89402753,,,Cikeas,,,,
1299,CC011299,true,,,-6.1779073,6219509828419584-5093609921576960,PT. Tetra Konstruksi,106.8180603,,,Jl. Abdul Muis,,,,
1300,CC011300,true,,,-6.1940535,6320405589524480-5194505682681856,Rinkai Nissan Contruction Co.LTD,106.8407975,,,Jl. Cimandiri,,,,
1301,CC011301,true,,,-6.89131666666667,5224300407685120-5787250361106432,PT Pulau Intan,107.579146666667,,,Jl. Sukaraja,,,,
1302,CC011302,true,,,-6.2426422443299,6043705442041856-5923338983571456,PT Telkom Infrastruktur,106.848825328152,,,Jl. Tebet Barat Dalam X,,,,
1303,CC011303,true,Bandung,,-6.971081,new,ADS Architect,107.5656585,,,Jalan Manglit No. 14,,,,
1304,CC011304,true,,,-6.956005,5104724189642752-5667674143064064,Pak. Supriyadi,107.634173333333,,,Buah Batu,,,,
1305,CC011305,true,,,-6.92577833333333,6373295326756864-4684445466492928,PT. Raka Bangun Utama,107.623475,,,Jl. Malabar,,,,
1306,CC011306,true,,,-6.33299,6307663763734528-5181763856891904,PT. Indonakano,107.1507443,,,Jl. Moh. Thamrin,,,,
1307,CC011307,true,,,-6.93480666666667,6495307563008000-6225317328846848,PT. Margusta Bangun Perkasa,107.635733333333,,,Jl. R.A.A. Martanegara,,,,
1308,CC011308,true,,,-6.95700162,5104195002695680-5667144956116992,PT. Mahkota Permata Perdana,107.62830085,,,Buah Batu,,,,
1309,CC011309,true,,,-6.20854914654046,5103996394012672-5666946347433984,Tempo Group,106.790133481845,,,Jl. Palmerah Barat,,,,
1310,CC011310,true,kabupaten bandung,,-6.9047845,dfg,PT Beton Elemenindo Perkasa,107.49753,,,jalan raya batujajar km. 5 no.56,,,,
1311,CC011311,true,,,-6.13360675983131,5096636262907904-6306184952807424,PT. Makaeltri Engineering,106.727735074237,,,Jl. P. Harapan Indah,,,,
1312,CC011312,true,,,-6.92071833333333,4687725278003200-5370881970798592,PT Wika Sarinah,107.609551666667,,,Jl. ABC,,,,
1313,CC011313,true,,,-6.18510353844613,5182813288529920-5674952116142080,Pt. yaowei construction indonesia -6.185094569809735,106.734957089648,106.734978463501,,,<undefined>,,,
1314,CC011314,true,,,-6.90319,6192875662475264-5066975755632640,Panasia,107.564513333333,,,Cimindi,,,,
1315,CC011315,true,,,-6.52608669362962,6333686333046784-5207786426204160,PT. Cahayasakti Investindo,106.853744834661,,,Jl. Tol Jagorawi,,,,
1316,CC011316,true,,,-6.19170147925615,6192699166162944-5066799259320320,PT. Profindo Karya Utama,106.704250071198,,,K.H. Ahmad Dahlan,,,,
1317,CC011317,true,Bandung,,-6.9470918,new27,Bangun Pratisi CV,107.6237684,,,Jalan Suryalaya V No. 28, Buah Batu,,,
